Resort Name,Package Title,Longitude,Latitude,Has Valid Coordinates,Source,Price,Link
"Perhentian","",102.7222555,5.921079199999999,true,"geocodecaches","",""
"Tioman","",104.1698463,2.7902494,true,"geocodecaches","",""
"Tioman","",104.1698463,2.7902494,true,"geocodecaches","",""
"Tioman","",104.2033431,2.7951857,true,"geocodecaches","",""
"Tioman","",104.1698463,2.7902494,true,"geocodecaches","",""
"Tioman","",104.1698463,2.7902494,true,"geocodecaches","",""
"Tioman","",104.1197587,2.7847842,true,"geocodecaches","",""
"Tioman","",104.1227795,2.7621352,true,"geocodecaches","",""
"Tioman","",104.2552351,1.5574046,true,"geocodecaches","",""
"Tioman","",104.1526641,2.7202007,true,"geocodecaches","",""
"Tioman","",104.1526641,2.7202007,true,"geocodecaches","",""
"Tioman","",104.1221032,2.7654098,true,"geocodecaches","",""
"Tioman","",104.14241,2.808208,true,"geocodecaches","",""
"Tioman","",104.2552351,1.5574046,true,"geocodecaches","",""
"Tioman","",104.1698463,2.7902494,true,"geocodecaches","",""
"Tioman","",104.2030196,2.7885178,true,"geocodecaches","",""
"Tioman","",104.2030196,2.7885178,true,"geocodecaches","",""
"Tioman","",104.2038457,2.7837087,true,"geocodecaches","",""
"Tioman","",100.2129379,5.32414,true,"geocodecaches","",""
"Tioman","",100.2129379,5.32414,true,"geocodecaches","",""
"Tioman","",104.1230562,2.7605351,true,"geocodecaches","",""
"Tioman","",104.1543731,2.8751854,true,"geocodecaches","",""
"Tioman","",104.1556893,2.8498934,true,"geocodecaches","",""
"Tioman","",104.1596137,2.8446485,true,"geocodecaches","",""
"Tioman","",104.1223327,2.7639704,true,"geocodecaches","",""
"Tioman","",104.1215414,2.7566472,true,"geocodecaches","",""
"Tioman","",104.1207885,2.7868075,true,"geocodecaches","",""
"Tioman","",104.1548719,2.8765711,true,"geocodecaches","",""
"Tioman","",104.14241,2.808208,true,"geocodecaches","",""
"Tioman","",104.1207885,2.7868075,true,"geocodecaches","",""
"Tioman","",104.2552351,1.5574046,true,"geocodecaches","",""
"Tioman","",104.1557752,2.8741511,true,"geocodecaches","",""
"Tioman","",101.4130301,3.1738311,true,"geocodecaches","",""
"Tioman","",104.122333,2.7455397,true,"geocodecaches","",""
"Tioman","",104.1186483,2.776447,true,"geocodecaches","",""
"Tioman","",104.1576035,2.8157413,true,"geocodecaches","",""
"Tioman","",104.1584755,2.7169829,true,"geocodecaches","",""
"Tioman","",104.1547445,2.8150439,true,"geocodecaches","",""
"Tioman","",104.2034491,2.7948307,true,"geocodecaches","",""
"Tioman","",104.1558737,2.7188654,true,"geocodecaches","",""
"Tioman","",104.1234058,2.759637,true,"geocodecaches","",""
"Tioman","",104.1595265,2.8439242,true,"geocodecaches","",""
"","",103.0324755,5.770676799999999,true,"geocodecaches","",""
"","",103.0337404,5.7695029,true,"geocodecaches","",""
"","",102.7392473,5.9007076,true,"geocodecaches","",""
"","",102.7162544,5.9152695,true,"geocodecaches","",""
"","",102.7230018,5.9214587,true,"geocodecaches","",""
"","",102.7169061,5.9122767,true,"geocodecaches","",""
"","",102.7497944,5.8939673,true,"geocodecaches","",""
"","",104.1207885,2.7868075,true,"geocodecaches","",""
"","",104.2038457,2.7837087,true,"geocodecaches","",""
"","",104.1526641,2.7202007,true,"geocodecaches","",""
"","",103.0324755,5.770676799999999,true,"geocodecaches","",""
"","",103.0324755,5.770676799999999,true,"geocodecaches","",""
"","",103.0324755,5.770676799999999,true,"geocodecaches","",""
"","",103.1392584,5.3354666,true,"geocodecaches","",""
"","",102.7392473,5.9007076,true,"geocodecaches","",""
"","",102.7162544,5.9152695,true,"geocodecaches","",""
"","",102.7221365,5.9183806,true,"geocodecaches","",""
"","",102.7230018,5.9214587,true,"geocodecaches","",""
"","",102.7169061,5.9122767,true,"geocodecaches","",""
"","",102.7497944,5.8939673,true,"geocodecaches","",""
"","",102.7497944,5.8939673,true,"geocodecaches","",""
"","",104.1207885,2.7868075,true,"geocodecaches","",""
"","",104.1207885,2.7868075,true,"geocodecaches","",""
"","",104.2038457,2.7837087,true,"geocodecaches","",""
"","",104.2552351,1.5574046,true,"geocodecaches","",""
"","",104.1526641,2.7202007,true,"geocodecaches","",""
